time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
1.384000000000000119e+00,2.265528789383624009e+00,-7.382368866352896575e+00,-4.582975841464360656e+00,2.891140210112906875e+14,-3.334857622279783203e+13,2.910310029557071250e+14,-8.929114605057842935e-01,2.601900867709399101e-01,1.088301207226462708e+01,1.180175825007726154e+01
1.385000000000000009e+00,2.251456630114252455e+00,-8.298061062057502824e+00,-5.553269036637142442e+00,2.864944125954202500e+14,-2.497756371464070312e+13,2.875811661731585000e+14,-1.095523108821215841e+00,2.698301349938759253e-01,1.062577773430359684e+01,1.157096929218289105e+01
1.386000000000000121e+00,2.244246043574076754e+00,-8.287702832938418140e+00,-5.569318390924351547e+00,2.843966716955092500e+14,-1.842032343891014844e+13,2.849925879511208125e+14,-1.105760597276136403e+00,2.720474563559709402e-01,9.601716216883017907e+00,1.055075161570960596e+01
1.387000000000000011e+00,2.234399560997994083e+00,-8.692074972476111938e+00,-6.013486821312386432e+00,2.827797794201685000e+14,-1.361757109615197266e+13,2.831074741003456875e+14,-1.204494132686590335e+00,2.820526298872403359e-01,1.085628663375358549e+01,1.183467054866310519e+01
1.388000000000000123e+00,2.233535503392340527e+00,-8.856355750879831845e+00,-6.183942708979100367e+00,2.802960649596015625e+14,-8.377008251051123047e+12,2.804212158505047188e+14,-1.239594774895969698e+00,2.876322298022317980e-01,1.157326529330840970e+01,1.257050665787255461e+01
1.389000000000000012e+00,2.216981906771505972e+00,-9.600731440204945955e+00,-6.988613203867161339e+00,2.699964045672293750e+14,5.419371129220924805e+12,2.700507879319503750e+14,-1.421892314716181938e+00,2.931017431591492750e-01,1.111377675926907038e+01,1.212027753896396831e+01
1.390000000000000124e+00,2.208932505248992761e+00,-9.657703115898984336e+00,-7.073230893193047208e+00,2.618652470356574688e+14,1.613924255903741016e+13,2.623621214188995000e+14,-1.449615897059118863e+00,2.932201984697876962e-01,1.094074358169814687e+01,1.194293063841930902e+01
1.391000000000000014e+00,2.216702256715098240e+00,-9.062247406505147040e+00,-6.460764379490301579e+00,2.690603280418709688e+14,1.265935172946807422e+13,2.693579761436620625e+14,-1.314828702294483787e+00,3.091659929485521818e-01,1.110566468479212254e+01,1.216715660038081026e+01
1.392000000000000126e+00,2.220441122279622537e+00,-8.440568979555997942e+00,-5.818920913944944928e+00,2.670460090601458125e+14,1.712835688485914453e+13,2.675947524981134062e+14,-1.180222611889360174e+00,2.971019852167157693e-01,1.117854926067419719e+01,1.220084220642969797e+01
1.393000000000000016e+00,2.218820626599145474e+00,-7.942751275543805889e+00,-5.321452699236973061e+00,2.712233280089590312e+14,1.709294574367556445e+13,2.717614072131133125e+14,-1.080900747465848299e+00,2.881766300653935686e-01,1.029313618765186256e+01,1.128378405937232287e+01
1.394000000000000128e+00,2.222245097511423406e+00,-8.285436469725871333e+00,-5.643146051201622271e+00,2.756756452165213125e+14,1.766825085209488281e+13,2.762412504564043125e+14,-1.142713549334618328e+00,2.717310386722189275e-01,9.366773895859925148e+00,1.030274879424975865e+01
1.395000000000000018e+00,2.224131279890588342e+00,-7.995781898392410270e+00,-5.348412837393714980e+00,2.808385310103732812e+14,1.490841801391986523e+13,2.812339620809374375e+14,-1.081195144144951881e+00,2.743348488589514300e-01,9.420483862263987263e+00,1.036646245042753733e+01
1.396000000000000130e+00,2.223331958219577409e+00,-8.085092502023922378e+00,-5.434565924036249385e+00,2.833760974075945625e+14,1.561095920921095312e+13,2.838057691968050000e+14,-1.099401284783772414e+00,2.633371607526179270e-01,9.221271013024278318e+00,1.012890570284786307e+01
1.397000000000000020e+00,2.218413312141815474e+00,-8.681765019544837259e+00,-6.054082248034099223e+00,2.749535382528723438e+14,2.550879808034154297e+13,2.761342915635024375e+14,-1.230165070536625382e+00,2.743383674141600115e-01,9.796755266451196320e+00,1.073960867164268684e+01
1.398000000000000131e+00,2.223640424299016871e+00,-8.904679022814901757e+00,-6.256625932083509589e+00,2.660677630988249062e+14,3.472326237858206641e+13,2.683239823620398438e+14,-1.265351164600424516e+00,2.699689270014289377e-01,9.859928067627377501e+00,1.079058677939596400e+01
1.399000000000000021e+00,2.226996357537956328e+00,-9.052748848804757387e+00,-6.393362476583975607e+00,2.610171227936773750e+14,4.021309355285910938e+13,2.640966324748966875e+14,-1.289111000357620496e+00,2.704256769032588048e-01,1.031315240736666183e+01,1.124720072535999016e+01
1.400000000000000133e+00,2.228184674075802452e+00,-9.113705725909699851e+00,-6.460196129282542721e+00,2.645625558192960312e+14,3.951187722504892188e+13,2.674967932209383750e+14,-1.301197852208574757e+00,2.882926830207951374e-01,1.099816099288524818e+01,1.199460698577471085e+01
1.401000000000000023e+00,2.217680490578334940e+00,-9.698208020558030995e+00,-7.070355899429143776e+00,2.763075641711598125e+14,3.603255892965633594e+13,2.786471161186110938e+14,-1.437617409892284037e+00,2.693958919221711157e-01,1.092719719555804581e+01,1.185266933115137178e+01
1.402000000000000135e+00,2.204390901598836994e+00,-1.019375929889771548e+01,-7.613910703883258968e+00,2.793942923548869375e+14,3.856132642137041406e+13,2.820428096865146250e+14,-1.566861319366163574e+00,2.740433367889822391e-01,1.058934135390504316e+01,1.152349529363889857e+01
1.403000000000000025e+00,2.222347281303414857e+00,-8.557701143967474167e+00,-5.915676550406105960e+00,2.691016219231080625e+14,4.628131969744530469e+13,2.730524555366322188e+14,-1.197789682634316399e+00,2.728654684123587582e-01,1.050501352651254194e+01,1.144495172187575882e+01
1.404000000000000137e+00,2.218846576414280403e+00,-7.662370902733483646e+00,-5.028725990763696529e+00,2.766496461018443125e+14,4.402662026017053125e+13,2.801309871824410312e+14,-1.021417806486971225e+00,2.660613487173702496e-01,1.015456556477762540e+01,1.106920284149566136e+01
1.405000000000000027e+00,2.218115675126889563e+00,-7.268940846027219571e+00,-4.641070265237884129e+00,2.802447842714856562e+14,4.443016155811974219e+13,2.837449177825960000e+14,-9.432998421352732921e-01,2.721229360553644727e-01,1.014923023710765193e+01,1.108430760110420010e+01
1.406000000000000139e+00,2.221534983036570488e+00,-5.957439967207514009e+00,-3.310849656684166753e+00,2.735167018705222188e+14,5.032888570084343750e+13,2.781085812016894688e+14,-6.708619296627219564e-01,2.590219822628526125e-01,9.289837018518394274e+00,1.018166782620035171e+01
1.407000000000000028e+00,2.210243598381883334e+00,-5.452657573814938985e+00,-2.838351172683201806e+00,2.668125672566306250e+14,5.648329863156088281e+13,2.727257029881417500e+14,-5.810129929157084039e-01,2.462250285297493124e-01,9.780040327841136971e+00,1.062224988544993742e+01
1.407999999999999918e+00,2.204352798725232709e+00,-4.874990167671704455e+00,-2.276685855030929684e+00,2.717498538503841250e+14,5.608889515596400000e+13,2.774778319569364688e+14,-4.685337751290348796e-01,2.377270491167525479e-01,9.489119318547327708e+00,1.029946084153698393e+01
1.409000000000000030e+00,2.192222560038695978e+00,-5.599507987639908535e+00,-3.037522734560565318e+00,2.843369182482984375e+14,5.315663724500870312e+13,2.892630483869949375e+14,-6.320482768546539232e-01,2.272266261347352101e-01,9.252479528610532356e+00,1.002151557458388709e+01
1.409999999999999920e+00,2.190804752087891050e+00,-4.830108597646407986e+00,-2.277187669312986884e+00,2.857471956944985000e+14,5.572098629927775781e+13,2.911293323618118750e+14,-4.744511186239078748e-01,2.364313459539034989e-01,1.025829710781987814e+01,1.105781559438267081e+01
1.411000000000000032e+00,2.190681533717895757e+00,-5.192212008296434256e+00,-2.642595489570392697e+00,2.795541676353142188e+14,6.232304992885883594e+13,2.864169952965577500e+14,-5.506456270309029177e-01,2.424613984300478531e-01,1.051445210045452683e+01,1.133430211838472523e+01
1.411999999999999922e+00,2.181915594780889478e+00,-6.623733766669322343e+00,-4.106392017136989203e+00,2.664224871118167812e+14,7.076900335960000000e+13,2.756613746525930312e+14,-8.625504663616077039e-01,2.479885449669400332e-01,1.034703769737906143e+01,1.118122929959289813e+01
1.413000000000000034e+00,2.175894780592929401e+00,-5.551617367993006980e+00,-3.060790119311568525e+00,2.632057793774757188e+14,7.428769545220640625e+13,2.734884714084017812e+14,-6.464839836098080772e-01,2.603767787979262560e-01,1.137187256748819308e+01,1.224460073663828119e+01
1.413999999999999924e+00,2.158668371169102151e+00,-6.854260270541759681e+00,-4.419642481098206233e+00,2.539994617961189375e+14,7.733698460279187500e+13,2.655122139943293438e+14,-9.484518385591993450e-01,2.579980156381221912e-01,1.188554197372559251e+01,1.274140827045228086e+01
1.415000000000000036e+00,2.130688027095429593e+00,-7.192082917257089036e+00,-4.851335872982194708e+00,2.699297512421559688e+14,7.494561363714867188e+13,2.801408852864946875e+14,-1.068615852001260080e+00,2.615270491507349360e-01,1.161410925948089279e+01,1.246704731510429554e+01
1.415999999999999925e+00,2.123924058089718514e+00,-8.259961671114933068e+00,-5.943696946889504673e+00,2.666228206741478438e+14,7.916644166898090625e+13,2.781277655876287188e+14,-1.317585143398616543e+00,2.662040987985536122e-01,1.130016911908300514e+01,1.216475959988513189e+01
1.417000000000000037e+00,2.130424348350560493e+00,-8.216457673568438480e+00,-5.879151635995973457e+00,2.672879798710357188e+14,8.104970956161065625e+13,2.793061395736954688e+14,-1.295335976733919203e+00,2.664160620568604698e-01,1.103304371074003143e+01,1.190178617947839079e+01
1.417999999999999927e+00,2.128333820473102822e+00,-8.890077459028340456e+00,-6.555376428349403817e+00,2.621053477084247188e+14,8.509352061006582812e+13,2.755723508394300312e+14,-1.447165306992710176e+00,2.583989168274374859e-01,1.136148747858687358e+01,1.220300686947433988e+01
1.419000000000000039e+00,2.122702019227787229e+00,-8.557822457206611944e+00,-6.245199990217413344e+00,2.602794764574062812e+14,8.760616604873135938e+13,2.746274680265966875e+14,-1.386016129400818420e+00,2.655925003021314956e-01,1.134555056085589797e+01,1.220750553391994764e+01
1.419999999999999929e+00,2.127715480192826192e+00,-8.803417432120969721e+00,-6.469255933169991479e+00,2.572155017639481562e+14,9.062215342874126562e+13,2.727126492111099688e+14,-1.428983539591865304e+00,2.555311830450155974e-01,1.070517088825648244e+01,1.153703501288519995e+01
