time,mean_particle_number,variance,factorial_second_moment,g1_real,g1_imag,g1_magnitude,g2,mean_particle_number_imag,variance_imag,factorial_second_moment_imag
1.007000000000000117e+00,3.422716740746521769e+00,-2.076588480315306739e+00,6.191937015780060172e+00,4.588533616561318970e+11,1.277894991126252441e+12,1.357778338260225098e+12,5.285482168829618299e-01,1.541027272458302122e-01,2.157702875878438675e+00,3.058500117310605226e+00
1.008000000000000007e+00,3.423001654901786317e+00,-3.157789801161237975e+00,5.111298462495688533e+00,4.106595290433463745e+11,1.285050091913674561e+12,1.349071898573773682e+12,4.362315006114820259e-01,1.576401309998662625e-01,2.449617800444927163e+00,3.371182528028014325e+00
1.009000000000000119e+00,3.408919513695817916e+00,-3.242668641289652598e+00,4.945897653716438747e+00,4.249337650517065430e+11,1.321573254102392578e+12,1.388209123525632812e+12,4.256098107201515268e-01,1.524678397375086036e-01,1.694260601778545983e+00,2.581293950225516998e+00
1.010000000000000009e+00,3.415785258980004180e+00,-4.603636833328105027e+00,3.626881966661744006e+00,4.181198884736086426e+11,1.348467354781260742e+12,1.411803261098355957e+12,3.108510238681261306e-01,1.458933737194399449e-01,1.313014078055190215e+00,2.163801575003197808e+00
1.011000000000000121e+00,3.391037099405816768e+00,-5.943067398379417554e+00,2.141094773422527631e+00,4.032982350581719360e+11,1.371866501545624023e+12,1.429918586655920654e+12,1.861961981067149496e-01,1.547040346560290269e-01,2.538921344483652920e+00,3.433431551720339314e+00
1.012000000000000011e+00,3.407824824562708521e+00,-5.860023612932818260e+00,2.323726023314469202e+00,3.917637564762736816e+11,1.398411886499736572e+12,1.452251577789520996e+12,2.000923096018671632e-01,1.472941753629746497e-01,1.840767957133386812e+00,2.697379276401287829e+00
1.013000000000000123e+00,3.399583639097981891e+00,-5.568685326004211511e+00,2.570250036148327144e+00,3.512083174823921509e+11,1.408383128215426025e+12,1.451513113309928711e+12,2.223944336292697777e-01,1.365647025118753854e-01,1.689174401787950863e+00,2.481135955951384808e+00
1.014000000000000012e+00,3.414314403797694464e+00,-4.508483478537072209e+00,3.719955099684163269e+00,3.352433112230137329e+11,1.432420445911288086e+12,1.471127598675405273e+12,3.191028459593971411e-01,1.216135928318688997e-01,2.065315036534192572e+00,2.774155527109199770e+00
1.015000000000000124e+00,3.411353104163936223e+00,-4.419918416509318604e+00,3.794895957133490594e+00,2.929101040964059448e+11,1.440797282775751953e+12,1.470269750466137207e+12,3.260967899606848630e-01,1.056528441745800684e-01,1.659699579576702444e+00,2.274885051279527115e+00
1.016000000000000014e+00,3.386137809373139351e+00,-5.548629836286854911e+00,2.519281526233795532e+00,3.100678880239970703e+11,1.487032358324689697e+12,1.519015250051279297e+12,2.197189140289835807e-01,1.089958355742745022e-01,2.114440640042328567e+00,2.743594644272591587e+00
1.017000000000000126e+00,3.376272486039656684e+00,-5.501977203173018083e+00,2.509788067864961558e+00,2.947469635609588013e+11,1.513843529619049072e+12,1.542270405829621826e+12,2.201719916426457535e-01,1.057267369721009986e-01,2.051910800444080252e+00,2.660108609627291898e+00
1.018000000000000016e+00,3.371352785312998090e+00,-5.351428054934222800e+00,2.634290836961117765e+00,2.759876459528764038e+11,1.537846826925835938e+12,1.562415451729939941e+12,2.317689858864110108e-01,9.459347667451128983e-02,1.639356413367942800e+00,2.182578898811539325e+00
1.019000000000000128e+00,3.365653603623746548e+00,-5.152309230023011999e+00,2.802061474871536895e+00,2.456662132868469849e+11,1.554700726616750977e+12,1.573990545617524414e+12,2.473653283732147046e-01,8.717723938744373346e-02,1.742068978211856134e+00,2.241708518621052360e+00
1.020000000000000018e+00,3.363757286235468325e+00,-3.869905288863495940e+00,4.072685813023221080e+00,2.504313984330437012e+11,1.596792355319087891e+12,1.616311143105376953e+12,3.599412369354512142e-01,9.227509187216904885e-02,2.447239013100227289e+00,2.975745946474170456e+00
1.021000000000000130e+00,3.337923163931084680e+00,-4.393594819396758666e+00,3.401411061417360493e+00,2.745481208944737549e+11,1.654348048510721191e+12,1.676974697572363037e+12,3.052856909460217594e-01,9.381899361269388504e-02,2.253029903581899696e+00,2.785532093962232558e+00
1.022000000000000020e+00,3.319477609984996747e+00,-5.334985520085261612e+00,2.350471585930845819e+00,2.319385752081194763e+11,1.665615169581488281e+12,1.681686473695243164e+12,2.133121132406354259e-01,1.183084409102018592e-01,2.495868261668352961e+00,3.163004262105447051e+00
1.023000000000000131e+00,3.307307813025790910e+00,-4.869485562523262701e+00,2.750463843131230046e+00,2.070270547979086304e+11,1.688695708749210938e+12,1.701338707655326172e+12,2.514529334945387329e-01,1.050131011881652865e-01,2.210334382231081918e+00,2.799942581102290440e+00
1.024000000000000021e+00,3.312646347773050781e+00,-4.572965756867914955e+00,3.081753903052361299e+00,1.462496072736895752e+11,1.683882307617961182e+12,1.690221456950685547e+12,2.808327850868798659e-01,7.911900985733827385e-02,1.427382940603892703e+00,1.872450528833217609e+00
1.024999999999999911e+00,3.296199941255607335e+00,-4.672719795598833770e+00,2.890329787217743807e+00,1.373990378437722015e+11,1.718918804796386719e+12,1.724401447773410156e+12,2.660236843766737858e-01,7.539581328750637190e-02,1.019387469791795953e+00,1.441031007162684174e+00
1.026000000000000023e+00,3.273894223890800426e+00,-3.892881824602120844e+00,3.547008737727755268e+00,7.395707342173867798e+10,1.708927319833034180e+12,1.710526887593652100e+12,3.309275857116026343e-01,6.781300026447115159e-02,8.515572229243526525e-01,1.227769402400996190e+00
1.026999999999999913e+00,3.276317352952418549e+00,-3.939002914622832030e+00,3.515772689171722920e+00,5.809582703268425751e+10,1.739981246994000000e+12,1.740950850831064453e+12,3.275283248868930963e-01,5.623558046441596431e-02,6.566294949839616146e-01,9.688851307773816979e-01
1.028000000000000025e+00,3.283039403120866062e+00,-4.495021831932414891e+00,2.995537418183406686e+00,4.961378196043883514e+10,1.779601907779680420e+12,1.780293368390023682e+12,2.779217645711755669e-01,6.891349075126912416e-02,3.938309918522212016e-01,7.774089121869958152e-01
1.028999999999999915e+00,3.267639666827480305e+00,-3.897024766215171354e+00,3.508469304200699579e+00,2.335823119414767838e+10,1.804744865321395508e+12,1.804896018021110596e+12,3.285862320701331551e-01,6.584265320486168416e-02,8.411140107768327878e-02,4.485688786355647162e-01
1.030000000000000027e+00,3.274336591479791281e+00,-2.155589830419842201e+00,5.286061370844609364e+00,4.238746315375050354e+10,1.873343403294182861e+12,1.873822884826216064e+12,4.930438636513523321e-01,7.274834403100907676e-02,6.117107437403155323e-01,1.015367529369893385e+00
1.030999999999999917e+00,3.282297427279640800e+00,-2.115864630325171802e+00,5.369003446720181927e+00,3.065015018422898102e+10,1.916117632488428467e+12,1.916362756171016846e+12,4.983538504023419802e-01,7.944115307291202410e-02,1.170367698731496597e+00,1.612425530361279113e+00
1.032000000000000028e+00,3.292192246914809939e+00,-1.186449179810106003e+00,6.352703427495789867e+00,1.428795929017747688e+10,1.955502607528090576e+12,1.955554804609126465e+12,5.861222463011898087e-01,8.476400430181325885e-02,2.029628579819498846e+00,2.502983371077451835e+00
1.032999999999999918e+00,3.297838544082561718e+00,-3.194312132327805642e-01,7.251645852890790778e+00,-5.430577690713783264e+10,1.946948173776322754e+12,1.947705395786653564e+12,6.667726957214648031e-01,8.260419257191399522e-02,1.806768117285446618e+00,2.268994505046485699e+00
1.034000000000000030e+00,3.299836637057954380e+00,-1.518217807075794568e+00,6.063775471742991918e+00,2.531155954914668274e+10,2.090742391002031982e+12,2.090895602506185303e+12,5.568756545142530268e-01,8.421351075218365401e-02,1.489657288572602933e+00,1.961225434051078409e+00
1.034999999999999920e+00,3.286123776193941914e+00,-1.096956128880865577e+00,6.406794885107498061e+00,4.461003888720870209e+10,2.174805536493056396e+12,2.175263013322841553e+12,5.932981372687563537e-01,9.345952217310983523e-02,1.836210200315643082e+00,2.356989793992095628e+00
1.036000000000000032e+00,3.284116313958505895e+00,-9.707025370315189861e-01,6.526054391016554490e+00,-7.931587592187783813e+10,2.124762855115527344e+12,2.126242742175018311e+12,6.050811570654108795e-01,6.742938233310177831e-02,1.962322163291795540e+00,2.337784650079263837e+00
1.036999999999999922e+00,3.288106174122761516e+00,-2.392863939798868245e-01,7.277080030497446117e+00,-1.316977135956718903e+11,2.135008638551079590e+12,2.139066659656510254e+12,6.730781399902173723e-01,8.467357146199339102e-02,2.523356814804909476e+00,2.995514629561326636e+00
1.038000000000000034e+00,3.285439616490449133e+00,2.760865615020584585e-01,7.777813789653273524e+00,-2.209047422526323547e+11,2.100295926509535889e+12,2.111881124510148926e+12,7.205606841796260431e-01,8.334643941552044577e-02,2.734822310027776648e+00,3.199135258510600099e+00
1.038999999999999924e+00,3.275233061490624209e+00,2.397750129753983828e-01,7.681868433853052736e+00,-1.841200802387164307e+11,2.213075356660647949e+12,2.220721220280872070e+12,7.161144649789483729e-01,9.912176709970919875e-02,3.886686776293037049e+00,4.436858786630009988e+00
1.040000000000000036e+00,3.251950958684902027e+00,-4.959777643314797757e-01,6.815231857625960288e+00,-1.587466935817024231e+11,2.314012016913955566e+12,2.319450824472318359e+12,6.444550930631834929e-01,1.096560853273220865e-01,4.439983525407393827e+00,5.043519863691708238e+00
1.040999999999999925e+00,3.243489281771782196e+00,1.621215603338672651e-01,7.421899220553035192e+00,-2.447750557138580933e+11,2.292064459909084473e+12,2.305097463509524902e+12,7.054887921488621760e-01,1.302143578008256308e-01,5.030303421810021547e+00,5.744786811728743281e+00
1.042000000000000037e+00,3.249138473556149709e+00,1.729794958246888115e+00,9.021274162473357450e+00,-2.157833128079810791e+11,2.408608403264347168e+12,2.418254924188518066e+12,8.545381183357970700e-01,1.276054174405140962e-01,6.240405425797217021e+00,6.942015350837037246e+00
1.042999999999999927e+00,3.242443038727031546e+00,2.692635935289988680e+00,9.951340888657494332e+00,-3.123029840301616211e+11,2.377026434964837402e+12,2.397454447190976074e+12,9.465354690145979522e-01,1.108551635912747579e-01,6.577696106851136371e+00,7.185724050246811601e+00
1.044000000000000039e+00,3.232823201391895385e+00,2.428317026867528483e+00,9.633591642216291717e+00,-3.480331517392535400e+11,2.415592192270664551e+12,2.440535333501351562e+12,9.217737250191165854e-01,1.142279944544438847e-01,7.289352548928862419e+00,7.913682375916000211e+00
1.044999999999999929e+00,3.228540494285152995e+00,2.140365219004447539e+00,9.320966505590382312e+00,-4.298642250657987671e+11,2.394084194738280273e+12,2.432369705346425781e+12,8.942284264418866035e-01,1.197160906809597858e-01,6.832712178605040876e+00,7.486012581086065154e+00
1.046000000000000041e+00,3.216890269203895425e+00,3.630042742352195262e-01,7.481897836291675929e+00,-4.258276742037772827e+11,2.488391210748156250e+12,2.524563333696834473e+12,7.230016354563124636e-01,1.122460370719551570e-01,7.814485459206964357e+00,8.424405790961953855e+00
1.046999999999999931e+00,3.223790327396158784e+00,1.193784474433108755e+00,8.355801365583339191e+00,-4.806949414746256104e+11,2.505021454141235840e+12,2.550725409068401367e+12,8.039971912613040894e-01,8.376667873709134349e-02,7.205843826806216157e+00,7.662169565410597905e+00
1.048000000000000043e+00,3.229406640818457852e+00,1.869557665976859795e+00,9.061872716306309528e+00,-5.320593520789472656e+11,2.524507914593895508e+12,2.579966543384213867e+12,8.689053869870279057e-01,8.570624606437410309e-02,7.337014830139077404e+00,7.804869224474524358e+00
1.048999999999999932e+00,3.220873895042396740e+00,2.484073774065857165e+00,9.629959180669615648e+00,-6.436282499087791748e+11,2.456094130987538574e+12,2.539026526909884766e+12,9.282757458688696284e-01,8.526046046923273225e-02,7.633200594610143774e+00,8.097166516950203174e+00
1.050000000000000044e+00,3.225977386328050756e+00,2.244999882929855417e+00,9.420912904117868081e+00,-7.891018982496414795e+11,2.313008091021568359e+12,2.443908393322553711e+12,9.052537891787261204e-01,7.099077111779232563e-02,7.766080378612028490e+00,8.153118852022213758e+00
1.050999999999999934e+00,3.222691598151388614e+00,1.955789465334897059e+00,9.112704779023701462e+00,-8.643232801768680420e+11,2.268028007179456543e+12,2.427139422037002930e+12,8.774246015759413764e-01,7.832129311597361976e-02,7.667354536967591727e+00,8.093843990414018919e+00
1.052000000000000046e+00,3.218650097655321840e+00,1.334686900983207636e+00,8.471912970124876097e+00,-9.143456062546204834e+11,2.270975811557826660e+12,2.448133783999122070e+12,8.177752308459397268e-01,6.190544676861671480e-02,7.072666436562363934e+00,7.409264934368155586e+00
1.052999999999999936e+00,3.237021439826363256e+00,2.586208037625068457e+00,9.824862941704438413e+00,-9.608371419709226074e+11,2.282599104397139160e+12,2.476583672074390625e+12,9.376383217075476839e-01,5.129773864224225488e-02,5.983087714392919310e+00,6.263893735349771674e+00
1.054000000000000048e+00,3.216531085262275269e+00,1.841821194469689615e+00,8.968411411128474953e+00,-9.999277129985711670e+11,2.311167938391560547e+12,2.518204255153193359e+12,8.668421424374451734e-01,5.432237602911888646e-02,5.700092214770938526e+00,5.995229060987753655e+00
1.054999999999999938e+00,3.222080541977249801e+00,2.172011679997535083e+00,9.328006878531109436e+00,-1.049550982444722900e+12,2.317590189487079590e+12,2.544166179941365723e+12,8.984958452274720564e-01,6.105144124084638940e-02,6.297804573583210441e+00,6.630178454105960739e+00
1.056000000000000050e+00,3.207065872521994709e+00,1.369110050727529782e+00,8.444038698453240954e+00,-1.141095955724995605e+12,2.213359887163520996e+12,2.490193159230114258e+12,8.209835481418847891e-01,5.724500369078070611e-02,7.466452888124901932e+00,7.776384879852317411e+00
1.056999999999999940e+00,3.215310842914091527e+00,1.717606775460780000e+00,8.838967833576859334e+00,-1.174429557427295654e+12,2.257025555730249512e+12,2.544297377386989746e+12,8.549793456219828558e-01,3.939435912354471991e-02,7.721487552623973905e+00,7.935423413579599128e+00
1.058000000000000052e+00,3.196100266045111660e+00,3.484999528203385211e-01,7.364797542707678168e+00,-1.226392372794940430e+12,2.250660221729280762e+12,2.563105476901818848e+12,7.209746952124679309e-01,5.156602254568562471e-02,8.517938305811208366e+00,8.795992640019830944e+00
1.058999999999999941e+00,3.197855595662153938e+00,1.289062271237908064e+00,8.313945930723548372e+00,-1.261768380995786133e+12,2.297635388508788086e+12,2.621295066528882324e+12,8.129980400320500067e-01,5.950760926095725184e-02,8.025252579371500161e+00,8.346338452629799676e+00
1.060000000000000053e+00,3.197909833124517931e+00,1.498584608201472435e+00,8.524401731405369276e+00,-1.307271693215503174e+12,2.313970602112308105e+12,2.657709394821511719e+12,8.335496621396508710e-01,5.385484626352760734e-02,8.069422840186518897e+00,8.360013878778079999e+00
1.060999999999999943e+00,3.191376452579276712e+00,8.002663308395039365e-01,7.790387871591700097e+00,-1.364146532081905518e+12,2.291302102235213867e+12,2.666638536565951660e+12,7.648970896543981768e-01,5.818649968863677524e-02,8.957354477482670774e+00,9.270558027722687555e+00
1.062000000000000055e+00,3.189231605561717586e+00,2.810353965115089281e+00,9.788369759589695462e+00,-1.429624986795810547e+12,2.226693669596662109e+12,2.646127793794692871e+12,9.623615167534920189e-01,6.285565907256390750e-02,9.309153333343804348e+00,9.647220183276505878e+00
1.062999999999999945e+00,3.198180375288753208e+00,4.488940148621997750e+00,1.151296462009107557e+01,-1.454336656889912354e+12,2.342775995828206055e+12,2.757479733053820801e+12,1.125592684893202966e+00,7.844020731919895684e-02,7.616439254143783977e+00,8.039730910188271906e+00
1.064000000000000057e+00,3.207846833511242668e+00,5.891627284661097974e+00,1.296930103966263559e+01,-1.501446734010715820e+12,2.373260919507771973e+12,2.808328628763791992e+12,1.260344654572496115e+00,6.899796196500568302e-02,7.229699225850727551e+00,7.603371051502066713e+00
1.064999999999999947e+00,3.211762321677958276e+00,6.851054309413184384e+00,1.394989884894453347e+01,-1.526160341341373535e+12,2.515069343760951660e+12,2.941893810355730957e+12,1.352334914203587424e+00,6.935668490407383147e-02,7.141491442240332610e+00,7.517649131999048606e+00
1.066000000000000059e+00,3.208068329862286738e+00,6.626468238036654412e+00,1.370480938299022888e+01,-1.585457562090986572e+12,2.520134304270335938e+12,2.977373438578309082e+12,1.331636772835406379e+00,7.275255493478462177e-02,6.651548339660183551e+00,7.045586119531096259e+00
