time,mean_particle_number,variance
1.580000000000000016e-01,8.540115707192800301e+02,1.238164372531464323e+02
1.590000000000000024e-01,8.531579860120466492e+02,1.244217833958100528e+02
1.600000000000000033e-01,8.523052544628699252e+02,1.250250677507137880e+02
1.610000000000000042e-01,8.514533752190189944e+02,1.256262952890247107e+02
1.620000000000000051e-01,8.506023474286141663e+02,1.262254709715489298e+02
1.630000000000000060e-01,8.497521702406276063e+02,1.268225997481495142e+02
1.640000000000000069e-01,8.489028428048823116e+02,1.274176865578629076e+02
1.650000000000000078e-01,8.480543642720501794e+02,1.280107363286660984e+02
1.660000000000000087e-01,8.472067337936532567e+02,1.286017539782915264e+02
1.670000000000000095e-01,8.463599505220606716e+02,1.291907444141106680e+02
1.680000000000000104e-01,8.455140136104892008e+02,1.297777125320862979e+02
1.690000000000000113e-01,8.446689222130015651e+02,1.303626632180530578e+02
1.700000000000000122e-01,8.438246754845068835e+02,1.309456013469025493e+02
1.710000000000000131e-01,8.429812725807577181e+02,1.315265317833982408e+02
1.720000000000000140e-01,8.421387126583514373e+02,1.321054593812441453e+02
1.730000000000000149e-01,8.412969948747280569e+02,1.326823889838997275e+02
1.740000000000000158e-01,8.404561183881696707e+02,1.332573254243470728e+02
1.750000000000000167e-01,8.396160823577996553e+02,1.338302735246252269e+02
1.759999999999999898e-01,8.387768859435819877e+02,1.344012380971107632e+02
1.769999999999999907e-01,8.379385283063202223e+02,1.349702239428879693e+02
1.779999999999999916e-01,8.371010086076565813e+02,1.355372358530294150e+02
1.789999999999999925e-01,8.362643260100713860e+02,1.361022786083631217e+02
1.799999999999999933e-01,8.354284796768816932e+02,1.366653569790069014e+02
1.809999999999999942e-01,8.345934687722412946e+02,1.372264757249504328e+02
1.819999999999999951e-01,8.337592924611392391e+02,1.377856395951239392e+02
1.829999999999999960e-01,8.329259499093992645e+02,1.383428533293772489e+02
1.839999999999999969e-01,8.320934402836784329e+02,1.388981216562679037e+02
1.849999999999999978e-01,8.312617627514674723e+02,1.394514492944581434e+02
1.859999999999999987e-01,8.304309164810882748e+02,1.400028409523656592e+02
1.869999999999999996e-01,8.296009006416949205e+02,1.405523013280471787e+02
1.880000000000000004e-01,8.287717144032714032e+02,1.410998351093148813e+02
1.890000000000000013e-01,8.279433569366310621e+02,1.416454469738528132e+02
1.900000000000000022e-01,8.271158274134169233e+02,1.421891415892168880e+02
1.910000000000000031e-01,8.262891250060990842e+02,1.427309236130677164e+02
1.920000000000000040e-01,8.254632488879750554e+02,1.432707976923556998e+02
1.930000000000000049e-01,8.246381982331686231e+02,1.438087684641359374e+02
1.940000000000000058e-01,8.238139722166292813e+02,1.443448405556846410e+02
