time,density_n_site_1,positive_p_n_site_1,density_n_site_2,positive_p_n_site_2
3.834000000000000075e+00,1.281060381485276019e-02,nan,8.812346255795642028e-03,nan
3.836000000000000298e+00,1.274257720348264365e-02,nan,8.837170183810173774e-03,nan
3.838000000000000078e+00,1.267474008309815367e-02,nan,8.861890939844385348e-03,nan
3.839999999999999858e+00,1.260709270434796220e-02,nan,8.886508100783049868e-03,nan
3.842000000000000082e+00,1.253963531366684460e-02,nan,8.911021248069455475e-03,nan
3.843999999999999861e+00,1.247236815328407744e-02,nan,8.935429967696339668e-03,nan
3.846000000000000085e+00,1.240529146123176690e-02,nan,8.959733850196849661e-03,nan
3.847999999999999865e+00,1.233840547135339229e-02,nan,8.983932490635348350e-03,nan
3.850000000000000089e+00,1.227171041331221249e-02,nan,9.008025488598277522e-03,nan
3.851999999999999869e+00,1.220520651259994135e-02,nan,9.032012448184882289e-03,nan
3.854000000000000092e+00,1.213889399054523567e-02,nan,9.055892977997975421e-03,nan
3.855999999999999872e+00,1.207277306432245380e-02,nan,9.079666691134562900e-03,nan
3.858000000000000096e+00,1.200684394696025468e-02,nan,9.103333205176516313e-03,nan
3.859999999999999876e+00,1.194110684735046751e-02,nan,9.126892142181106463e-03,nan
3.862000000000000099e+00,1.187556197025676184e-02,nan,9.150343128671582088e-03,nan
3.863999999999999879e+00,1.181020951632361440e-02,nan,9.173685795627585515e-03,nan
3.866000000000000103e+00,1.174504968208511628e-02,nan,9.196919778475679333e-03,nan
3.867999999999999883e+00,1.168008265997400735e-02,nan,9.220044717079645819e-03,nan
3.870000000000000107e+00,1.161530863833056502e-02,nan,9.243060255730883509e-03,nan
3.871999999999999886e+00,1.155072781423329212e-02,nan,9.265966030315046092e-03,nan
3.874000000000000110e+00,1.148634040354535105e-02,nan,9.288761658263117171e-03,nan
3.875999999999999890e+00,1.142214658911385947e-02,nan,9.311446790360233122e-03,nan
3.878000000000000114e+00,1.135814654834304757e-02,nan,9.334021083167165500e-03,nan
3.879999999999999893e+00,1.129434045485645105e-02,nan,9.356484197357286745e-03,nan
3.882000000000000117e+00,1.123072847851330422e-02,nan,9.378835797699439786e-03,nan
3.883999999999999897e+00,1.116731078542528705e-02,nan,9.401075553040622035e-03,nan
3.886000000000000121e+00,1.110408753797318196e-02,nan,9.423203136288591311e-03,nan
3.887999999999999901e+00,1.104105889482389843e-02,nan,9.445218224394300033e-03,nan
3.890000000000000124e+00,1.097822501094738654e-02,nan,9.467120498334204506e-03,nan
3.891999999999999904e+00,1.091558603763392692e-02,nan,9.488909643092442378e-03,nan
3.894000000000000128e+00,1.085314212251133233e-02,nan,9.510585347642909471e-03,nan
3.895999999999999908e+00,1.079089340956249261e-02,nan,9.532147304931128454e-03,nan
3.898000000000000131e+00,1.072884003914284685e-02,nan,9.553595211856081085e-03,nan
3.899999999999999911e+00,1.066698214799819550e-02,nan,9.574928769251814936e-03,nan
3.902000000000000135e+00,1.060531986928243964e-02,nan,9.596147681868992876e-03,nan
3.903999999999999915e+00,1.054385333257567246e-02,nan,9.617251658356262140e-03,nan
3.906000000000000139e+00,1.048258266390217353e-02,nan,9.638240411241503700e-03,nan
3.907999999999999918e+00,1.042150798574877253e-02,nan,9.659113656912955009e-03,nan
3.910000000000000142e+00,1.036062941708312118e-02,nan,9.679871115600219983e-03,nan
3.911999999999999922e+00,1.029994707337231370e-02,nan,9.700512511355065606e-03,nan
3.914000000000000146e+00,1.023946106660142755e-02,nan,9.721037572032208141e-03,nan
3.915999999999999925e+00,1.017917150529243017e-02,nan,9.741446029269861667e-03,nan
3.918000000000000149e+00,1.011907849452296261e-02,nan,9.761737618470203368e-03,nan
3.919999999999999929e+00,1.005918213594552552e-02,nan,9.781912078779691350e-03,nan
3.922000000000000153e+00,9.999482527806543772e-03,nan,9.801969153069278393e-03,nan
3.923999999999999932e+00,9.939979764965807540e-03,nan,9.821908587914434871e-03,nan
3.926000000000000156e+00,9.880673938915800550e-03,nan,9.841730133575104025e-03,nan
3.927999999999999936e+00,9.821565137801416961e-03,nan,9.861433543975468147e-03,nan
3.930000000000000160e+00,9.762653446439570684e-03,nan,9.881018576683638435e-03,nan
3.931999999999999940e+00,9.703938946339156837e-03,nan,9.900484992891145364e-03,nan
3.934000000000000163e+00,9.645421715720945560e-03,nan,9.919832557392371797e-03,nan
3.935999999999999943e+00,9.587101829537805417e-03,nan,9.939061038563777942e-03,nan
3.938000000000000167e+00,9.528979359494871293e-03,nan,9.958170208343063851e-03,nan
3.939999999999999947e+00,9.471054374070033213e-03,nan,9.977159842208130694e-03,nan
3.942000000000000171e+00,9.413326938534364446e-03,nan,9.996029719155983054e-03,nan
3.943999999999999950e+00,9.355797114972894818e-03,nan,1.001477962168141785e-02,nan
3.946000000000000174e+00,9.298464962305299022e-03,nan,1.003340933575566467e-02,nan
3.947999999999999954e+00,9.241330536306938820e-03,nan,1.005191865080480931e-02,nan
3.950000000000000178e+00,9.184393889629816760e-03,nan,1.007030735968816697e-02,nan
3.951999999999999957e+00,9.127655071412991983e-03,nan,1.008857525908678221e-02,nan
3.954000000000000181e+00,9.071114067956619412e-03,nan,1.010672220874857773e-02,nan
3.955999999999999961e+00,9.014770872309087885e-03,nan,1.012474806199462757e-02,nan
3.958000000000000185e+00,8.958625513787213737e-03,nan,1.014265263623815791e-02,nan
3.959999999999999964e+00,8.902678018133646301e-03,nan,1.016043575277276664e-02,nan
3.962000000000000188e+00,8.846928407523360974e-03,nan,1.017809723676526418e-02,nan
3.963999999999999968e+00,8.791376700570287597e-03,nan,1.019563691724848474e-02,nan
3.966000000000000192e+00,8.736022912333697710e-03,nan,1.021305462711422779e-02,nan
3.967999999999999972e+00,8.680867054324756596e-03,nan,1.023035020310617514e-02,nan
3.970000000000000195e+00,8.625909134512801252e-03,nan,1.024752348581292431e-02,nan
3.971999999999999975e+00,8.571149157331797025e-03,nan,1.026457431966100280e-02,nan
3.974000000000000199e+00,8.516587123686530578e-03,nan,1.028150255290800029e-02,nan
3.975999999999999979e+00,8.462223030958962444e-03,nan,1.029830803763569572e-02,nan
3.978000000000000203e+00,8.408056873014314175e-03,nan,1.031499062974326579e-02,nan
3.979999999999999982e+00,8.354088640207337629e-03,nan,1.033155018894052306e-02,nan
3.982000000000000206e+00,8.300318319388315380e-03,nan,1.034798657874122334e-02,nan
3.983999999999999986e+00,8.246745893909212047e-03,nan,1.036429966645640091e-02,nan
3.986000000000000210e+00,8.193371343629584497e-03,nan,1.038048932318777658e-02,nan
3.987999999999999989e+00,8.140194644922653378e-03,nan,1.039655542382118304e-02,nan
3.990000000000000213e+00,8.087215770681102298e-03,nan,1.041249784702008574e-02,nan
3.991999999999999993e+00,8.034434690323043540e-03,nan,1.042831647521908628e-02,nan
3.994000000000000217e+00,7.981851369797754794e-03,nan,1.044401119461756816e-02,nan
3.995999999999999996e+00,7.929465771591513029e-03,nan,1.045958189517328177e-02,nan
3.998000000000000220e+00,7.877277854733253162e-03,nan,1.047502847059608201e-02,nan
4.000000000000000000e+00,7.825287574800309995e-03,nan,1.049035081834163476e-02,nan
4.001999999999999780e+00,7.773494883923975397e-03,nan,1.050554883960523427e-02,nan
4.004000000000000448e+00,7.721899730795097130e-03,nan,1.052062243931562932e-02,nan
4.006000000000000227e+00,7.670502060669682001e-03,nan,1.053557152612889271e-02,nan
4.008000000000000007e+00,7.619301815374244016e-03,nan,1.055039601242239652e-02,nan
4.009999999999999787e+00,7.568298933311328608e-03,nan,1.056509581428877707e-02,nan
4.012000000000000455e+00,7.517493349464849511e-03,nan,1.057967085152997436e-02,nan
4.014000000000000234e+00,7.466884995405519317e-03,nan,1.059412104765130626e-02,nan
4.016000000000000014e+00,7.416473799296000730e-03,nan,1.060844632985562773e-02,nan
4.017999999999999794e+00,7.366259685896239980e-03,nan,1.062264662903750212e-02,nan
4.020000000000000462e+00,7.316242576568612009e-03,nan,1.063672187977743669e-02,nan
4.022000000000000242e+00,7.266422389283156737e-03,nan,1.065067202033614761e-02,nan
4.024000000000000021e+00,7.216799038622540366e-03,nan,1.066449699264892907e-02,nan
4.025999999999999801e+00,7.167372435787197106e-03,nan,1.067819674232000325e-02,nan
4.028000000000000469e+00,7.118142488600279205e-03,nan,1.069177121861697097e-02,nan
4.030000000000000249e+00,7.069109101512711067e-03,nan,1.070522037446527096e-02,nan
4.032000000000000028e+00,7.020272175607942394e-03,nan,1.071854416644273111e-02,nan
4.033999999999999808e+00,6.971631617284920930e-03,nan,1.073174254609684901e-02,nan
4.036000000000000476e+00,6.923187388480429166e-03,nan,1.074481540972607382e-02,nan
4.038000000000000256e+00,6.874939402015435748e-03,nan,1.075776270302416376e-02,nan
4.040000000000000036e+00,6.826887555161652993e-03,nan,1.077058438751579521e-02,nan
4.041999999999999815e+00,6.779031742328601833e-03,nan,1.078328042787007543e-02,nan
4.044000000000000483e+00,6.731371855081294715e-03,nan,1.079585079188225862e-02,nan
4.046000000000000263e+00,6.683907782158154433e-03,nan,1.080829545045534044e-02,nan
4.048000000000000043e+00,6.636639409488828863e-03,nan,1.082061437758159196e-02,nan
4.049999999999999822e+00,6.589566620212330104e-03,nan,1.083280755032393558e-02,nan
4.052000000000000490e+00,6.542689294695145860e-03,nan,1.084487494879725171e-02,nan
4.054000000000000270e+00,6.496007310549590207e-03,nan,1.085681655614953445e-02,nan
4.056000000000000050e+00,6.449520542652052019e-03,nan,1.086863235854300565e-02,nan
4.057999999999999829e+00,6.403228863161557378e-03,nan,1.088032234513506419e-02,nan
4.060000000000000497e+00,6.357132141538319840e-03,nan,1.089188650805916758e-02,nan
4.062000000000000277e+00,6.311230244562515343e-03,nan,1.090332484240556614e-02,nan
4.064000000000000057e+00,6.265523036352966049e-03,nan,1.091463734620198509e-02,nan
4.065999999999999837e+00,6.220010378386130363e-03,nan,1.092582402039415750e-02,nan
4.068000000000000504e+00,6.174692129515082541e-03,nan,1.093688486882626702e-02,nan
4.070000000000000284e+00,6.129568145988723883e-03,nan,1.094781989822127093e-02,nan
4.072000000000000064e+00,6.084638281470888983e-03,nan,1.095862911816115198e-02,nan
4.073999999999999844e+00,6.039902387059773760e-03,nan,1.096931254106702121e-02,nan
4.076000000000000512e+00,5.995360311307344411e-03,nan,1.097987018217914251e-02,nan
4.078000000000000291e+00,5.951011900238971017e-03,nan,1.099030205953682900e-02,nan
4.080000000000000071e+00,5.906856997372977001e-03,nan,1.100060819395826117e-02,nan
4.081999999999999851e+00,5.862895443740489577e-03,nan,1.101078860902018203e-02,nan
4.084000000000000519e+00,5.819127077905278042e-03,nan,1.102084333103747760e-02,nan
4.086000000000000298e+00,5.775551735983828865e-03,nan,1.103077238904265692e-02,nan
4.088000000000000078e+00,5.732169251665310619e-03,nan,1.104057581476525218e-02,nan
4.089999999999999858e+00,5.688979456231865912e-03,nan,1.105025364261106625e-02,nan
4.092000000000000526e+00,5.645982178578877290e-03,nan,1.105980590964135771e-02,nan
4.094000000000000306e+00,5.603177245235468201e-03,nan,1.106923265555187670e-02,nan
4.096000000000000085e+00,5.560564480384907679e-03,nan,1.107853392265183493e-02,nan
4.097999999999999865e+00,5.518143705885324678e-03,nan,1.108770975584274718e-02,nan
4.099999999999999645e+00,5.475914741290430210e-03,nan,1.109676020259717059e-02,nan
4.102000000000000313e+00,5.433877403870345305e-03,nan,1.110568531293733806e-02,nan
4.104000000000000092e+00,5.392031508632637131e-03,nan,1.111448513941367712e-02,nan
4.105999999999999872e+00,5.350376868343263183e-03,nan,1.112315973708324739e-02,nan
4.107999999999999652e+00,5.308913293547828580e-03,nan,1.113170916348804433e-02,nan
4.110000000000000320e+00,5.267640592592818215e-03,nan,1.114013347863320944e-02,nan
4.112000000000000099e+00,5.226558571647065693e-03,nan,1.114843274496512583e-02,nan
4.113999999999999879e+00,5.185667034723132930e-03,nan,1.115660702734942548e-02,nan
4.115999999999999659e+00,5.144965760381434508e-03,nan,1.116465641633249996e-02,nan
4.118000000000000327e+00,5.104454497320286104e-03,nan,1.117258103254448534e-02,nan
4.120000000000000107e+00,5.064133034270691495e-03,nan,1.118038095690564171e-02,nan
4.121999999999999886e+00,5.024001158803829623e-03,nan,1.118805627175835024e-02,nan
4.123999999999999666e+00,4.984058656044530744e-03,nan,1.119560706215126135e-02,nan
4.126000000000000334e+00,4.944305308682574694e-03,nan,1.120303341582748122e-02,nan
4.128000000000000114e+00,4.904740896984061127e-03,nan,1.121033542321271496e-02,nan
4.129999999999999893e+00,4.865365198802588075e-03,nan,1.121751317740349481e-02,nan
4.131999999999999673e+00,4.826177989590597038e-03,nan,1.122456677415538916e-02,nan
4.134000000000000341e+00,4.787179042410574098e-03,nan,1.123149631187125158e-02,nan
4.136000000000000121e+00,4.748368127946351637e-03,nan,1.123830189158946113e-02,nan
4.137999999999999901e+00,4.709745014514205366e-03,nan,1.124498361697224245e-02,nan
4.139999999999999680e+00,4.671309468074107477e-03,nan,1.125154159429393903e-02,nan
4.142000000000000348e+00,4.633061252240867900e-03,nan,1.125797593242936975e-02,nan
4.144000000000000128e+00,4.595000128295328480e-03,nan,1.126428674284214206e-02,nan
4.145999999999999908e+00,4.557125855195398416e-03,nan,1.127047413957305531e-02,nan
4.147999999999999687e+00,4.519438189587227615e-03,nan,1.127653823922847472e-02,nan
4.150000000000000355e+00,4.481936885816248210e-03,nan,1.128247916096875025e-02,nan
4.152000000000000135e+00,4.444621695938309747e-03,nan,1.128829702649664438e-02,nan
4.153999999999999915e+00,4.407492369730625290e-03,nan,1.129399196004579262e-02,nan
4.155999999999999694e+00,4.370548654702856306e-03,nan,1.129956408836917982e-02,nan
4.158000000000000362e+00,4.333790296108086526e-03,nan,1.130501354072763719e-02,nan
4.160000000000000142e+00,4.297217036953867794e-03,nan,1.131034044887835842e-02,nan
4.161999999999999922e+00,4.260828618013087245e-03,nan,1.131554494706344706e-02,nan
4.163999999999999702e+00,4.224624777834973255e-03,nan,1.132062717199847426e-02,nan
4.166000000000000369e+00,4.188605252755986906e-03,nan,1.132558726286106432e-02,nan
4.168000000000000149e+00,4.152769776910787171e-03,nan,1.133042536127949404e-02,nan
4.169999999999999929e+00,4.117118082243018291e-03,nan,1.133514161132132686e-02,nan
4.171999999999999709e+00,4.081649898516232465e-03,nan,1.133973615948205560e-02,nan
4.174000000000000377e+00,4.046364953324703244e-03,nan,1.134420915467377299e-02,nan
4.176000000000000156e+00,4.011262972104309189e-03,nan,1.134856074821385778e-02,nan
4.177999999999999936e+00,3.976343678143238851e-03,nan,1.135279109381369389e-02,nan
4.179999999999999716e+00,3.941606792592834523e-03,nan,1.135690034756739637e-02,nan
4.182000000000000384e+00,3.907052034478326712e-03,nan,1.136088866794057219e-02,nan
4.184000000000000163e+00,3.872679120709629323e-03,nan,1.136475621575908264e-02,nan
4.185999999999999943e+00,3.838487766091973081e-03,nan,1.136850315419786137e-02,nan
4.187999999999999723e+00,3.804477683336664716e-03,nan,1.137212964876971148e-02,nan
4.190000000000000391e+00,3.770648583071737735e-03,nan,1.137563586731416346e-02,nan
4.192000000000000171e+00,3.737000173852671279e-03,nan,1.137902197998631564e-02,nan
4.193999999999999950e+00,3.703532162172940706e-03,nan,1.138228815924573721e-02,nan
4.195999999999999730e+00,3.670244252785648774e-03,nan,1.138543457953397620e-02,nan
4.198000000000000398e+00,3.637136163312669826e-03,nan,1.138846140264478633e-02,nan
4.200000000000000178e+00,3.604207604328116960e-03,nan,1.139136879766770513e-02,nan
4.201999999999999957e+00,3.571458276739151571e-03,nan,1.139415694361034688e-02,nan
4.203999999999999737e+00,3.538887879572716853e-03,nan,1.139682602160049969e-02,nan
4.206000000000000405e+00,3.506496109989553061e-03,nan,1.139937621487162496e-02,nan
4.208000000000000185e+00,3.474282663298318159e-03,nan,1.140180770874830475e-02,nan
4.209999999999999964e+00,3.442247232969587040e-03,nan,1.140412069063168748e-02,nan
4.211999999999999744e+00,3.410389510650019881e-03,nan,1.140631534998491278e-02,nan
4.214000000000000412e+00,3.378709186176458504e-03,nan,1.140839187831849989e-02,nan
4.216000000000000192e+00,3.347205947590138966e-03,nan,1.141035046917573438e-02,nan
4.217999999999999972e+00,3.315879481150777082e-03,nan,1.141219131811802012e-02,nan
4.219999999999999751e+00,3.284729471350816572e-03,nan,1.141391462271021569e-02,nan
4.222000000000000419e+00,3.253755600929627342e-03,nan,1.141552058250596031e-02,nan
4.224000000000000199e+00,3.222957550887790932e-03,nan,1.141700939903295825e-02,nan
4.225999999999999979e+00,3.192335000501277109e-03,nan,1.141838127577825442e-02,nan
4.227999999999999758e+00,3.161887627335788729e-03,nan,1.141963641817349447e-02,nan
4.230000000000000426e+00,3.131615107261030272e-03,nan,1.142077503358015535e-02,nan
4.232000000000000206e+00,3.101517114465096071e-03,nan,1.142179733127476025e-02,nan
4.233999999999999986e+00,3.071593321468724103e-03,nan,1.142270352243406235e-02,nan
4.235999999999999766e+00,3.041843399139731920e-03,nan,1.142349382012022505e-02,nan
4.238000000000000433e+00,3.012267016707372361e-03,nan,1.142416843926597099e-02,nan
4.240000000000000213e+00,2.982863841776803738e-03,nan,1.142472759665970859e-02,nan
4.241999999999999993e+00,2.953633540343442512e-03,nan,1.142517151093064287e-02,nan
4.243999999999999773e+00,2.924575776807472518e-03,nan,1.142550040253386551e-02,nan
4.246000000000000441e+00,2.895690213988299979e-03,nan,1.142571449373542582e-02,nan
4.248000000000000220e+00,2.866976513139098733e-03,nan,1.142581400859736702e-02,nan
4.250000000000000000e+00,2.838434333961260912e-03,nan,1.142579917296276081e-02,nan
4.251999999999999780e+00,2.810063334618987264e-03,nan,1.142567021444071407e-02,nan
4.254000000000000448e+00,2.781863171753830213e-03,nan,1.142542736239135666e-02,nan
4.256000000000000227e+00,2.753833500499328849e-03,nan,1.142507084791079437e-02,nan
4.258000000000000007e+00,2.725973974495540710e-03,nan,1.142460090381605849e-02,nan
4.259999999999999787e+00,2.698284245903728382e-03,nan,1.142401776463003969e-02,nan
4.262000000000000455e+00,2.670763965420979748e-03,nan,1.142332166656636998e-02,nan
4.264000000000000234e+00,2.643412782294936227e-03,nan,1.142251284751432186e-02,nan
4.266000000000000014e+00,2.616230344338412589e-03,nan,1.142159154702366078e-02,nan
4.267999999999999794e+00,2.589216297944163785e-03,nan,1.142055800628948709e-02,nan
4.270000000000000462e+00,2.562370288099602780e-03,nan,1.141941246813706241e-02,nan
4.272000000000000242e+00,2.535691958401603812e-03,nan,1.141815517700659095e-02,nan
4.274000000000000021e+00,2.509180951071219353e-03,nan,1.141678637893801980e-02,nan
4.275999999999999801e+00,2.482836906968530211e-03,nan,1.141530632155578380e-02,nan
4.278000000000000469e+00,2.456659462093398628e-03,nan,1.141371525756128096e-02,nan
4.280000000000000249e+00,2.430648234279487833e-03,nan,1.141201345801461271e-02,nan
4.282000000000000028e+00,2.404802854813475801e-03,nan,1.141020118077148982e-02,nan
4.283999999999999808e+00,2.379122956384487238e-03,nan,1.140827868251182396e-02,nan
4.286000000000000476e+00,2.353608170251195175e-03,nan,1.140624622156703391e-02,nan
4.288000000000000256e+00,2.328258126252891105e-03,nan,1.140410405790859630e-02,nan
4.290000000000000036e+00,2.303072452820415471e-03,nan,1.140185245313660514e-02,nan
4.291999999999999815e+00,2.278050776987177936e-03,nan,1.139949167046836430e-02,nan
4.294000000000000483e+00,2.253192724400083537e-03,nan,1.139702197472699727e-02,nan
4.296000000000000263e+00,2.228497919330500905e-03,nan,1.139444363233009863e-02,nan
4.298000000000000043e+00,2.203965984685098221e-03,nan,1.139175691127839590e-02,nan
4.299999999999999822e+00,2.179596542016759824e-03,nan,1.138896208114443219e-02,nan
4.302000000000000490e+00,2.155389211535417397e-03,nan,1.138605941306129743e-02,nan
4.304000000000000270e+00,2.131343612118920174e-03,nan,1.138304917971138044e-02,nan
4.306000000000000050e+00,2.107459361323768977e-03,nan,1.137993165531511058e-02,nan
4.307999999999999829e+00,2.083736075395938286e-03,nan,1.137670711561977223e-02,nan
4.310000000000000497e+00,2.060173369281606374e-03,nan,1.137337583788832103e-02,nan
4.312000000000000277e+00,2.036770856637927073e-03,nan,1.136993810088824004e-02,nan
4.314000000000000057e+00,2.013528149843665793e-03,nan,1.136639418488038719e-02,nan
4.315999999999999837e+00,1.990444860009925755e-03,nan,1.136274437160792253e-02,nan
4.318000000000000504e+00,1.967520596990774469e-03,nan,1.135898894428520080e-02,nan
4.320000000000000284e+00,1.944754969393920532e-03,nan,1.135512818758675595e-02,nan
4.322000000000000064e+00,1.922147584591251193e-03,nan,1.135116238763624052e-02,nan
4.323999999999999844e+00,1.899698048729457330e-03,nan,1.134709183199545009e-02,nan
4.326000000000000512e+00,1.877405966740566031e-03,nan,1.134291680965333025e-02,nan
4.328000000000000291e+00,1.855270942352512872e-03,nan,1.133863761101505489e-02,nan
4.330000000000000071e+00,1.833292578099585818e-03,nan,1.133425452789106960e-02,nan
4.331999999999999851e+00,1.811470475332951089e-03,nan,1.132976785348622020e-02,nan
4.334000000000000519e+00,1.789804234231084923e-03,nan,1.132517788238886908e-02,nan
4.336000000000000298e+00,1.768293453810248703e-03,nan,1.132048491056005489e-02,nan
4.338000000000000078e+00,1.746937731934836580e-03,nan,1.131568923532266617e-02,nan
4.339999999999999858e+00,1.725736665327797263e-03,nan,1.131079115535065134e-02,nan
4.342000000000000526e+00,1.704689849580974048e-03,nan,1.130579097065824781e-02,nan
4.344000000000000306e+00,1.683796879165475003e-03,nan,1.130068898258923885e-02,nan
4.346000000000000085e+00,1.663057347441927562e-03,nan,1.129548549380623816e-02,nan
4.347999999999999865e+00,1.642470846670797966e-03,nan,1.129018080827998843e-02,nan
4.350000000000000533e+00,1.622036968022635018e-03,nan,1.128477523127870315e-02,nan
4.352000000000000313e+00,1.601755301588341819e-03,nan,1.127926906935743621e-02,nan
4.354000000000000092e+00,1.581625436389328017e-03,nan,1.127366263034743424e-02,nan
4.355999999999999872e+00,1.561646960387737303e-03,nan,1.126795622334557899e-02,nan
4.357999999999999652e+00,1.541819460496596413e-03,nan,1.126215015870381080e-02,nan
4.360000000000000320e+00,1.522142531994009592e-03,nan,1.125624473859415491e-02,nan
4.362000000000000099e+00,1.502615775907685655e-03,nan,1.125024025962955386e-02,nan
4.363999999999999879e+00,1.483238778825475687e-03,nan,1.124413703309654587e-02,nan
4.365999999999999659e+00,1.464011126289098625e-03,nan,1.123793537153224865e-02,nan
4.368000000000000327e+00,1.444932402976739118e-03,nan,1.123163558854095578e-02,nan
4.370000000000000107e+00,1.426002192716752277e-03,nan,1.122523799878006115e-02,nan
4.371999999999999886e+00,1.407220078501303590e-03,nan,1.121874291794596780e-02,nan
4.373999999999999666e+00,1.388585642500109229e-03,nan,1.121215066275997770e-02,nan
4.376000000000000334e+00,1.370098466074145573e-03,nan,1.120546155095416239e-02,nan
4.378000000000000114e+00,1.351758129789427682e-03,nan,1.119867590125722678e-02,nan
4.379999999999999893e+00,1.333564213430722505e-03,nan,1.119179403338032598e-02,nan
4.381999999999999673e+00,1.315516296015364212e-03,nan,1.118481626800289959e-02,nan
4.384000000000000341e+00,1.297613955807039180e-03,nan,1.117774292675847471e-02,nan
4.386000000000000121e+00,1.279856770329635155e-03,nan,1.117057433222043948e-02,nan
4.387999999999999901e+00,1.262244316381033174e-03,nan,1.116331080788781314e-02,nan
4.389999999999999680e+00,1.244776170046994019e-03,nan,1.115595267817099875e-02,nan
4.392000000000000348e+00,1.227451906715019102e-03,nan,1.114850026837750467e-02,nan
4.394000000000000128e+00,1.210271101088272912e-03,nan,1.114095390469767473e-02,nan
4.395999999999999908e+00,1.193233327199450401e-03,nan,1.113331391419036288e-02,nan
4.397999999999999687e+00,1.176338158424735433e-03,nan,1.112558062476861828e-02,nan
4.400000000000000355e+00,1.159585167497739940e-03,nan,1.111775436518535470e-02,nan
4.402000000000000135e+00,1.142973926523494898e-03,nan,1.110983546501898359e-02,nan
4.403999999999999915e+00,1.126504006992397723e-03,nan,1.110182425465904531e-02,nan
4.405999999999999694e+00,1.110174979794242497e-03,nan,1.109372106529180231e-02,nan
4.408000000000000362e+00,1.093986415232231979e-03,nan,1.108552622888584437e-02,nan
4.410000000000000142e+00,1.077937883037046211e-03,nan,1.107724007817766261e-02,nan
4.411999999999999922e+00,1.062028952380860173e-03,nan,1.106886294665718369e-02,nan
4.413999999999999702e+00,1.046259191891452285e-03,nan,1.106039516855332298e-02,nan
4.416000000000000369e+00,1.030628169666287976e-03,nan,1.105183707881949966e-02,nan
4.418000000000000149e+00,1.015135453286662454e-03,nan,1.104318901311913959e-02,nan
4.419999999999999929e+00,9.997806098317961986e-04,nan,1.103445130781115918e-02,nan
4.421999999999999709e+00,9.845632058930126398e-04,nan,1.102562429993541974e-02,nan
4.424000000000000377e+00,9.694828075878999000e-04,nan,1.101670832719818874e-02,nan
4.426000000000000156e+00,9.545389805745258752e-04,nan,1.100770372795757852e-02,nan
4.427999999999999936e+00,9.397312900656079994e-04,nan,1.099861084120893132e-02,nan
4.429999999999999716e+00,9.250593008427675755e-04,nan,1.098943000657024056e-02,nan
4.432000000000000384e+00,9.105225772707624225e-04,nan,1.098016156426751162e-02,nan
4.434000000000000163e+00,8.961206833117779614e-04,nan,1.097080585512014497e-02,nan
4.435999999999999943e+00,8.818531825396716799e-04,nan,1.096136322052624831e-02,nan
4.437999999999999723e+00,8.677196381543007559e-04,nan,1.095183400244798162e-02,nan
4.440000000000000391e+00,8.537196118271851231e-04,nan,1.094221854456460183e-02,nan
4.442000000000000171e+00,8.398526368161536105e-04,nan,1.093251721913706884e-02,nan
4.443999999999999950e+00,8.261182593282183307e-04,nan,1.092273038567612674e-02,nan
4.445999999999999730e+00,8.125160366224823882e-04,nan,1.091285839283764707e-02,nan
4.448000000000000398e+00,7.990455254249052624e-04,nan,1.090290158999864499e-02,nan
4.450000000000000178e+00,7.857062819364304214e-04,nan,1.089286032724882600e-02,nan
4.451999999999999957e+00,7.724978618409974671e-04,nan,1.088273495538213086e-02,nan
4.453999999999999737e+00,7.594198203135568833e-04,nan,1.087252582588840201e-02,nan
4.456000000000000405e+00,7.464717120279924095e-04,nan,1.086223329094505863e-02,nan
4.458000000000000185e+00,7.336530911650223806e-04,nan,1.085185770340887750e-02,nan
4.459999999999999964e+00,7.209635114199864671e-04,nan,1.084139941680777389e-02,nan
4.461999999999999744e+00,7.084025260106336080e-04,nan,1.083085878533268306e-02,nan
4.464000000000000412e+00,6.959696876848191953e-04,nan,1.082023616382947993e-02,nan
4.466000000000000192e+00,6.836645487281787321e-04,nan,1.080953190779097850e-02,nan
4.467999999999999972e+00,6.714866609716904676e-04,nan,1.079874637334894694e-02,nan
4.469999999999999751e+00,6.594355757992360813e-04,nan,1.078787991726621980e-02,nan
4.472000000000000419e+00,6.475108441550719201e-04,nan,1.077693289692884145e-02,nan
4.474000000000000199e+00,6.357120165512762742e-04,nan,1.076590567033830319e-02,nan
4.475999999999999979e+00,6.240386430750869328e-04,nan,1.075479859610378383e-02,nan
4.477999999999999758e+00,6.124902733962344021e-04,nan,1.074361203343448048e-02,nan
4.480000000000000426e+00,6.010664567741887121e-04,nan,1.073234634213201220e-02,nan
4.482000000000000206e+00,5.897667420653789029e-04,nan,1.072100188258284965e-02,nan
4.483999999999999986e+00,5.785906777303058239e-04,nan,1.070957901575081070e-02,nan
4.485999999999999766e+00,5.675378118406478869e-04,nan,1.069807810316960803e-02,nan
4.488000000000000433e+00,5.566076920862840938e-04,nan,1.068649950693548872e-02,nan
4.490000000000000213e+00,5.457998657822842135e-04,nan,1.067484358969989292e-02,nan
4.491999999999999993e+00,5.351138798757979105e-04,nan,1.066311071466217140e-02,nan
4.493999999999999773e+00,5.245492809529349841e-04,nan,1.065130124556238136e-02,nan
4.496000000000000441e+00,5.141056152455593040e-04,nan,1.063941554667412540e-02,nan
