time,mean_particle_number,variance
2.020000000000000129e-01,8.167520698183335526e+01,8.023891408726740337e+01
2.030000000000000138e-01,8.159357259884572500e+01,8.016014941901266866e+01
2.040000000000000147e-01,8.151201980943758940e+01,8.008146061087700218e+01
2.050000000000000155e-01,8.143054853205600807e+01,8.000284759240184940e+01
2.060000000000000164e-01,8.134915868522973881e+01,7.992431029356794170e+01
2.070000000000000173e-01,8.126785018756893919e+01,7.984584864476619259e+01
2.080000000000000182e-01,8.118662295776512394e+01,7.976746257555259945e+01
2.089999999999999913e-01,8.110547691459092334e+01,7.968915201644540502e+01
2.099999999999999922e-01,8.102441197690053798e+01,7.961091689758450229e+01
2.109999999999999931e-01,8.094342806362874398e+01,7.953275714897517901e+01
2.119999999999999940e-01,8.086252509379198727e+01,7.945467270134577120e+01
2.129999999999999949e-01,8.078170298648697667e+01,7.937666348470793309e+01
2.139999999999999958e-01,8.070096166089150813e+01,7.929872942957172199e+01
2.149999999999999967e-01,8.062030103626457844e+01,7.922087046669548727e+01
2.159999999999999976e-01,8.053972103194536203e+01,7.914308652615818573e+01
2.169999999999999984e-01,8.045922156735392150e+01,7.906537753891279863e+01
2.179999999999999993e-01,8.037880256199072448e+01,7.898774343556760869e+01
2.190000000000000002e-01,8.029846393543672889e+01,7.891018414660175040e+01
2.200000000000000011e-01,8.021820560735342553e+01,7.883269960323104897e+01
2.210000000000000020e-01,8.013802749748244025e+01,7.875528973589462112e+01
2.220000000000000029e-01,8.005792952564554810e+01,7.867795447560638422e+01
2.230000000000000038e-01,7.997791161174497176e+01,7.860069375358216348e+01
2.240000000000000047e-01,7.989797367576250053e+01,7.852350750036930549e+01
2.250000000000000056e-01,7.981811563776047080e+01,7.844639564740282367e+01
2.260000000000000064e-01,7.973833741788079976e+01,7.836935812568208348e+01
2.270000000000000073e-01,7.965863893634505644e+01,7.829239486621827382e+01
2.280000000000000082e-01,7.957902011345500171e+01,7.821550580065559188e+01
2.290000000000000091e-01,7.949948086959163618e+01,7.813869085988972074e+01
2.300000000000000100e-01,7.942002112521579704e+01,7.806194997541115299e+01
2.310000000000000109e-01,7.934064080086763227e+01,7.798528307890501310e+01
2.320000000000000118e-01,7.926133981716688481e+01,7.790869010136975703e+01
2.330000000000000127e-01,7.918211809481262264e+01,7.783217097472333990e+01
2.340000000000000135e-01,7.910297555458302554e+01,7.775572563042169350e+01
2.350000000000000144e-01,7.902391211733558407e+01,7.767935399993257306e+01
2.360000000000000153e-01,7.894492770400692905e+01,7.760305601538584597e+01
2.370000000000000162e-01,7.886602223561241942e+01,7.752683160813103314e+01
2.380000000000000171e-01,7.878719563324681019e+01,7.745068071010518906e+01
2.390000000000000180e-01,7.870844781808332868e+01,7.737460325342908618e+01
2.399999999999999911e-01,7.862977871137418617e+01,7.729859916958685062e+01
2.409999999999999920e-01,7.855118823445044995e+01,7.722266839094299939e+01
